observation_id,endemic,binomial_name,country,code,class_id,file_path,label,target
5117826,False,Ahaetulla prasina,Sarawak,MY,38,2017/Ahaetulla_prasina/6295361.jpg,Ahaetulla prasina,6
34113230,False,Indotyphlops braminus,Nonthaburi,TH,742,2011/Indotyphlops_braminus/53643353.jpeg,Indotyphlops braminus,54
58395746,False,Platyceps rhodorachis,Al Batinah,OM,1147,2013/Platyceps_rhodorachis/93229568.jpg,Platyceps rhodorachis,75
11719603,False,Ophiophagus hannah,unknown,HK,1049,2018/Ophiophagus_hannah/16756840.jpg,Ophiophagus hannah,69
18576168,False,Indotyphlops braminus,Florida,US,742,2018/Indotyphlops_braminus/28423745.jpg,Indotyphlops braminus,54
94434284,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2021/Trimeresurus_purpureomaculatus/156649457.jpeg,Trimeresurus purpureomaculatus,95
34810704,False,Trimeresurus albolabris,Chumphon,TH,1463,2019/Trimeresurus_albolabris/54832421.jpeg,Trimeresurus albolabris,92
105312164,False,Rhabdophis subminiatus,Wanchai,HK,1276,2022/Rhabdophis_subminiatus/176673895.jpg,Rhabdophis subminiatus,87
57313175,False,Naja naja,Gujarat,IN,985,2012/Naja_naja/91407967.jpg,Naja naja,64
87564986,False,Trimeresurus popeiorum,Assam,IN,1478,2017/Trimeresurus_popeiorum/144382454.jpeg,Trimeresurus popeiorum,94
65749988,False,Ahaetulla mycterizans,Jambi,ID,35,2020/Ahaetulla_mycterizans/105878478.jpeg,Ahaetulla mycterizans,3
90402699,False,Python bivittatus,Guangdong,CN,1249,2021/Python_bivittatus/149408429.jpg,Python bivittatus,84
42893072,False,Python bivittatus,Florida,US,1249,2012/Python_bivittatus/68110588.jpeg,Python bivittatus,84
104274129,False,Oligodon arnensis,Kerala,IN,1030,2022/Oligodon_arnensis/174686532.jpeg,Oligodon arnensis,65
15622419,True,Psammodynastes pulverulentus,Ratanakiri,KH,1173,2018/Psammodynastes_pulverulentus/23350299.jpeg,Psammodynastes pulverulentus,77
67078859,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/108285256.jpeg,Ptyas mucosa,83
38794689,False,Dendrelaphis pictus,Daerah Istimewa Yogyakarta,ID,444,2020/Dendrelaphis_pictus/61713011.jpeg,Dendrelaphis pictus,34
100591937,False,Trimeresurus albolabris,Sai Kung,HK,1463,2021/Trimeresurus_albolabris/167909590.jpg,Trimeresurus albolabris,92
80386003,True,Sinomicrurus macclellandi,Taipei,TW,1338,2021/Sinomicrurus_macclellandi/131746787.jpeg,Sinomicrurus macclellandi,90
17427982,False,Xenopeltis unicolor,Penang,MY,1559,2018/Xenopeltis_unicolor/26487097.jpg,Xenopeltis unicolor,97
40961601,True,Craspedocephalus malabaricus,Maharashtra,IN,351,2013/Craspedocephalus_malabaricus/64946752.jpeg,Craspedocephalus malabaricus,29
61933027,False,Boiga forsteni,Tamil Nadu,IN,154,2019/Boiga_forsteni/99166084.jpg,Boiga forsteni,12
58605697,False,Dendrelaphis tristis,Maharashtra,IN,450,2019/Dendrelaphis_tristis/93579494.jpeg,Dendrelaphis tristis,36
93859108,False,Dendrelaphis grandoculis,Kerala,IN,436,2021/Dendrelaphis_grandoculis/155619004.jpeg,Dendrelaphis grandoculis,33
45682592,False,Cerberus schneiderii,Johor,MY,267,2016/Cerberus_schneiderii/72451083.jpeg,Cerberus schneiderii,22
96555713,False,Lycodon travancoricus,Tamil Nadu,IN,856,2021/Lycodon_travancoricus/160429450.jpg,Lycodon travancoricus,61
16625827,False,Ahaetulla prasina,Kelantan,MY,38,2018/Ahaetulla_prasina/25058124.jpg,Ahaetulla prasina,6
5982317,True,Psammodynastes pulverulentus,Sulawesi Tenggara,ID,1173,2017/Psammodynastes_pulverulentus/7478438.jpg,Psammodynastes pulverulentus,77
94016369,False,Ophiophagus hannah,unknown,HK,1049,2021/Ophiophagus_hannah/155902585.jpeg,Ophiophagus hannah,69
59031471,False,Oligodon arnensis,Gujarat,IN,1030,2014/Oligodon_arnensis/94288989.jpg,Oligodon arnensis,65
57132645,False,Indotyphlops braminus,Assam,IN,742,2020/Indotyphlops_braminus/91106157.jpg,Indotyphlops braminus,54
97125224,False,Ahaetulla prasina,unknown,SG,38,2021/Ahaetulla_prasina/161463571.jpeg,Ahaetulla prasina,6
20754475,False,Rhabdophis subminiatus,unknown,unknown,1276,2016/Rhabdophis_subminiatus/32003183.jpg,Rhabdophis subminiatus,87
172991,False,Rhabdophis subminiatus,Tripura,IN,1276,2013/Rhabdophis_subminiatus/228975.jpg,Rhabdophis subminiatus,87
56121434,False,Hebius beddomei,Goa,IN,664,2014/Hebius_beddomei/89409774.jpeg,Hebius beddomei,47
59946758,False,Fowlea piscator,Chhattisgarh,IN,624,2020/Fowlea_piscator/95823325.jpeg,Fowlea piscator,44
68445667,False,Dendrelaphis pictus,unknown,SG,444,2021/Dendrelaphis_pictus/110829490.jpeg,Dendrelaphis pictus,34
95536782,False,Boiga cyanea,Ranong,TH,149,2021/Boiga_cyanea/158617963.jpeg,Boiga cyanea,10
57282002,False,Indotyphlops braminus,Davao,PH,742,2020/Indotyphlops_braminus/91354052.jpeg,Indotyphlops braminus,54
65379731,False,Lycodon capucinus,West Java,ID,838,2020/Lycodon_capucinus/105230819.jpeg,Lycodon capucinus,59
54140276,False,Hebius beddomei,Karnataka,IN,664,2020/Hebius_beddomei/86130889.jpeg,Hebius beddomei,47
93255494,False,Lycodon aulicus,Assam,IN,836,2021/Lycodon_aulicus/154535685.jpeg,Lycodon aulicus,58
87517455,False,Coelognathus helena,Karnataka,IN,314,2015/Coelognathus_helena/144304023.jpeg,Coelognathus helena,26
81552845,False,Naja naja,Maharashtra,IN,985,2014/Naja_naja/133778513.jpg,Naja naja,64
4178427,False,Ahaetulla prasina,Johor,MY,38,2013/Ahaetulla_prasina/4976854.jpg,Ahaetulla prasina,6
21624418,False,Dendrelaphis cyanochloris,Penang,MY,433,2018/Dendrelaphis_cyanochloris/33478009.jpg,Dendrelaphis cyanochloris,31
88001185,False,Trimeresurus albolabris,Bangkok,TH,1463,2021/Trimeresurus_albolabris/145135897.jpg,Trimeresurus albolabris,92
19802667,False,Trimeresurus popeiorum,Phetchaburi,TH,1478,2018/Trimeresurus_popeiorum/30522892.jpg,Trimeresurus popeiorum,94
100696052,True,Craspedocephalus malabaricus,Maharashtra,IN,351,2021/Craspedocephalus_malabaricus/168084904.jpeg,Craspedocephalus malabaricus,29
27605132,False,Indotyphlops braminus,Colima,MX,742,2019/Indotyphlops_braminus/42974703.jpeg,Indotyphlops braminus,54
43042504,False,Ptyas mucosa,Western,LK,1245,2020/Ptyas_mucosa/68343774.jpg,Ptyas mucosa,83
8889477,False,Ahaetulla prasina,Songkhla,TH,38,2016/Ahaetulla_prasina/11957977.jpg,Ahaetulla prasina,6
64719990,False,Fowlea flavipunctatus,Guangdong,CN,622,2020/Fowlea_flavipunctatus/104096669.jpeg,Fowlea flavipunctatus,43
8969615,False,Echis carinatus,Sistan and Baluchestan,IR,521,2017/Echis_carinatus/12097076.jpeg,Echis carinatus,37
8651006,False,Hydrophis platurus,Guanacaste,CR,715,2010/Hydrophis_platurus/11583561.jpg,Hydrophis platurus,50
95992556,False,Lycodon anamallensis,Karnataka,IN,835,2021/Lycodon_anamallensis/159421084.jpg,Lycodon anamallensis,57
94690619,False,Trimeresurus albolabris,West Java,ID,1463,2021/Trimeresurus_albolabris/157108619.jpeg,Trimeresurus albolabris,92
22656592,False,Hydrophis platurus,Oaxaca,MX,715,2019/Hydrophis_platurus/35105692.jpg,Hydrophis platurus,50
56028280,False,Coelognathus radiatus,Western Region,NP,315,2020/Coelognathus_radiatus/89255326.jpeg,Coelognathus radiatus,27
17872629,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2018/Psammodynastes_pulverulentus/27288623.jpg,Psammodynastes pulverulentus,77
64569739,False,Malayopython reticulatus,West Java,ID,884,2020/Malayopython_reticulatus/103827747.jpg,Malayopython reticulatus,62
105658153,False,Ophiophagus hannah,Kedah,MY,1049,2022/Ophiophagus_hannah/177328701.jpeg,Ophiophagus hannah,69
15416239,False,Trimeresurus erythrurus,Tripura,IN,1466,2015/Trimeresurus_erythrurus/23114300.jpeg,Trimeresurus erythrurus,93
20946475,False,Python molurus,North Central,LK,1252,2019/Python_molurus/32336009.jpg,Python molurus,85
48756309,False,Ahaetulla prasina,Mondolkiri,KH,38,2020/Ahaetulla_prasina/77379760.jpeg,Ahaetulla prasina,6
683169,False,Trimeresurus erythrurus,Tripura,IN,1466,2014/Trimeresurus_erythrurus/860183.jpg,Trimeresurus erythrurus,93
92446404,False,Ptyas korros,Taiwan,TW,1243,2021/Ptyas_korros/153066894.jpeg,Ptyas korros,82
78197037,True,Sinomicrurus macclellandi,Guangdong,CN,1338,2021/Sinomicrurus_macclellandi/127942706.jpg,Sinomicrurus macclellandi,90
32416557,False,Protobothrops mucrosquamatus,Taipei,TW,1170,2019/Protobothrops_mucrosquamatus/50839883.jpg,Protobothrops mucrosquamatus,76
34001835,False,Hypnale hypnale,Karnataka,IN,721,2011/Hypnale_hypnale/53462619.jpeg,Hypnale hypnale,52
91820311,False,Bungarus fasciatus,Odisha,IN,223,2021/Bungarus_fasciatus/151943922.jpeg,Bungarus fasciatus,17
44437885,False,Fowlea flavipunctatus,Sai Kung,HK,622,2020/Fowlea_flavipunctatus/70456818.jpeg,Fowlea flavipunctatus,43
32250306,False,Chrysopelea paradisi,Prachuap Khiri Khan,TH,305,2016/Chrysopelea_paradisi/50566113.jpg,Chrysopelea paradisi,24
59976639,False,Fowlea flavipunctatus,Guangdong,CN,622,2015/Fowlea_flavipunctatus/95870884.jpeg,Fowlea flavipunctatus,43
9666224,False,Malayopython reticulatus,Satun,TH,884,2013/Malayopython_reticulatus/13209160.jpg,Malayopython reticulatus,62
65692907,False,Trimeresurus albolabris,West Java,ID,1463,2020/Trimeresurus_albolabris/105775607.jpg,Trimeresurus albolabris,92
104923236,False,Boiga trigonata,Tamil Nadu,IN,166,2022/Boiga_trigonata/175923600.jpg,Boiga trigonata,15
90908008,False,Trimeresurus popeiorum,Tak,TH,1478,2016/Trimeresurus_popeiorum/150293333.jpeg,Trimeresurus popeiorum,94
68270422,False,Lycodon capucinus,unknown,HK,838,2020/Lycodon_capucinus/110680580.jpg,Lycodon capucinus,59
100674384,False,Bungarus fasciatus,Ranong,TH,223,2021/Bungarus_fasciatus/168058816.jpeg,Bungarus fasciatus,17
90232470,False,Lycodon aulicus,Maharashtra,IN,836,2021/Lycodon_aulicus/149105923.jpeg,Lycodon aulicus,58
104032144,False,Indotyphlops braminus,West Java,ID,742,2021/Indotyphlops_braminus/174258379.jpeg,Indotyphlops braminus,54
70027343,False,Dendrelaphis tristis,Karnataka,IN,450,2021/Dendrelaphis_tristis/113764103.jpeg,Dendrelaphis tristis,36
82132446,False,Bungarus caeruleus,Kerala,IN,220,2021/Bungarus_caeruleus/134779378.jpeg,Bungarus caeruleus,16
57537155,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2020/Psammodynastes_pulverulentus/91783712.jpeg,Psammodynastes pulverulentus,77
52335256,False,Python bivittatus,Nakhon Sawan,TH,1249,2019/Python_bivittatus/83190325.jpg,Python bivittatus,84
18240578,False,Ptyas mucosa,unknown,HK,1245,2018/Ptyas_mucosa/27870107.jpeg,Ptyas mucosa,83
46398123,False,Indotyphlops braminus,Quintana Roo,MX,742,2019/Indotyphlops_braminus/73590062.jpeg,Indotyphlops braminus,54
97628547,False,Python molurus,Uttar Pradesh,IN,1252,2021/Python_molurus/162398672.jpeg,Python molurus,85
54372423,False,Indotyphlops braminus,Guerrero,MX,742,2020/Indotyphlops_braminus/86515787.jpeg,Indotyphlops braminus,54
70077827,False,Naja naja,Maharashtra,IN,985,2008/Naja_naja/113856917.jpg,Naja naja,64
71574003,False,Acrochordus granulatus,North Sulawesi,ID,13,2015/Acrochordus_granulatus/116551564.jpeg,Acrochordus granulatus,0
1912267,False,Coelognathus radiatus,West Bengal,IN,315,2015/Coelognathus_radiatus/2335054.jpg,Coelognathus radiatus,27
93449619,False,Pareas carinatus,Ranong,TH,1094,2010/Pareas_carinatus/154866084.jpg,Pareas carinatus,73
38412243,False,Dendrelaphis pictus,Daerah Istimewa Yogyakarta,ID,444,2020/Dendrelaphis_pictus/61043553.jpeg,Dendrelaphis pictus,34
85750130,False,Naja naja,Karnataka,IN,985,2021/Naja_naja/141141425.jpeg,Naja naja,64
55782273,False,Daboia russelii,Tamil Nadu,IN,415,2020/Daboia_russelii/88847666.jpg,Daboia russelii,30
93627524,False,Indotyphlops braminus,Lampung,ID,742,2021/Indotyphlops_braminus/155203061.jpeg,Indotyphlops braminus,54
62620268,False,Ahaetulla prasina,Chiang Mai,TH,38,2014/Ahaetulla_prasina/100361493.jpeg,Ahaetulla prasina,6
85211538,False,Gonyosoma oxycephalum,Temburong,BN,655,2015/Gonyosoma_oxycephalum/140167068.jpg,Gonyosoma oxycephalum,46
72668117,False,Ophiophagus hannah,Johor,MY,1049,2021/Ophiophagus_hannah/118519200.jpeg,Ophiophagus hannah,69
30735884,False,Trimeresurus albolabris,Wong Tai Sin,HK,1463,2019/Trimeresurus_albolabris/48035780.jpeg,Trimeresurus albolabris,92
21937463,True,Psammodynastes pulverulentus,Sha Tin,HK,1173,2019/Psammodynastes_pulverulentus/33996999.jpg,Psammodynastes pulverulentus,77
18930561,False,Opisthotropis andersonii,unknown,HK,1052,2018/Opisthotropis_andersonii/29018754.jpeg,Opisthotropis andersonii,70
93836305,False,Echis carinatus,Goa,IN,521,2021/Echis_carinatus/155579582.jpeg,Echis carinatus,37
14503602,False,Indotyphlops braminus,Florida,US,742,2018/Indotyphlops_braminus/21589788.jpg,Indotyphlops braminus,54
36006923,False,Dendrelaphis pictus,Hai Phong,VN,444,2019/Dendrelaphis_pictus/56859704.jpeg,Dendrelaphis pictus,34
20065847,False,Python bivittatus,Florida,US,1249,2019/Python_bivittatus/30982249.jpg,Python bivittatus,84
4285413,False,Naja kaouthia,Tripura,IN,982,2016/Naja_kaouthia/5136765.jpg,Naja kaouthia,63
55788188,False,Echis carinatus,Andhra Pradesh,IN,521,2019/Echis_carinatus/88857499.jpeg,Echis carinatus,37
55672643,False,Ptyas mucosa,Kerala,IN,1245,2013/Ptyas_mucosa/88668497.jpeg,Ptyas mucosa,83
69773862,False,Eryx johnii,Tamil Nadu,IN,606,2020/Eryx_johnii/113296503.jpeg,Eryx johnii,40
56072940,False,Ptyas mucosa,Taiwan,TW,1245,2019/Ptyas_mucosa/89322269.jpg,Ptyas mucosa,83
101303054,False,Ahaetulla prasina,Prachuap Khiri Khan,TH,38,2021/Ahaetulla_prasina/169171332.jpg,Ahaetulla prasina,6
98364747,False,Ahaetulla prasina,Johor,MY,38,2021/Ahaetulla_prasina/163749995.jpeg,Ahaetulla prasina,6
29565837,False,Ahaetulla prasina,Selangor,MY,38,2019/Ahaetulla_prasina/46149324.jpeg,Ahaetulla prasina,6
82310624,False,Lycodon anamallensis,Kerala,IN,835,2021/Lycodon_anamallensis/135080673.jpeg,Lycodon anamallensis,57
14716222,False,Ptyas mucosa,unknown,HK,1245,2018/Ptyas_mucosa/21948069.jpeg,Ptyas mucosa,83
101927854,False,Dendrelaphis pictus,West Java,ID,444,2021/Dendrelaphis_pictus/170288913.jpeg,Dendrelaphis pictus,34
1105286,False,Ahaetulla prasina,Phangnga,TH,38,2014/Ahaetulla_prasina/1389565.JPG,Ahaetulla prasina,6
48098526,False,Oligodon arnensis,Uttar Pradesh,IN,1030,2016/Oligodon_arnensis/76302487.jpeg,Oligodon arnensis,65
13757596,False,Ahaetulla prasina,unknown,SG,38,2018/Ahaetulla_prasina/20280908.jpg,Ahaetulla prasina,6
99390669,False,Indotyphlops braminus,Quintana Roo,MX,742,2021/Indotyphlops_braminus/165669161.jpeg,Indotyphlops braminus,54
54137774,False,Laticauda colubrina,Northern Mindanao,PH,778,2019/Laticauda_colubrina/86127166.jpeg,Laticauda colubrina,55
69302696,False,Boiga cynodon,Sarawak,MY,150,2021/Boiga_cynodon/155862699.jpeg,Boiga cynodon,11
55476681,True,Craspedocephalus gramineus,Maharashtra,IN,349,2015/Craspedocephalus_gramineus/88340985.jpeg,Craspedocephalus gramineus,28
105208772,False,Pareas margaritophorus,Tsuen Wan,HK,1101,2021/Pareas_margaritophorus/176473089.jpg,Pareas margaritophorus,74
15052056,False,Ahaetulla prasina,West Java,ID,38,2018/Ahaetulla_prasina/22471234.jpg,Ahaetulla prasina,6
42951902,False,Bungarus fasciatus,Hai Phong,VN,223,2020/Bungarus_fasciatus/68202977.jpeg,Bungarus fasciatus,17
14510015,False,Ptyas korros,Nakhon Ratchasima,TH,1243,2018/Ptyas_korros/21602119.jpeg,Ptyas korros,82
74901103,False,Trimeresurus albolabris,Guangdong,CN,1463,2021/Trimeresurus_albolabris/122475692.jpg,Trimeresurus albolabris,92
69257253,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2021/Trimeresurus_purpureomaculatus/112344366.jpg,Trimeresurus purpureomaculatus,95
98690191,False,Chrysopelea ornata,Changwat Udon Thani,TH,304,2021/Chrysopelea_ornata/164370836.jpeg,Chrysopelea ornata,23
94256459,False,Naja naja,Bihar,IN,985,2020/Naja_naja/156334665.jpg,Naja naja,64
69706889,True,Psammodynastes pulverulentus,Tripura,IN,1173,2019/Psammodynastes_pulverulentus/113165320.jpg,Psammodynastes pulverulentus,77
85352705,False,Python molurus,Goa,IN,1252,2021/Python_molurus/140420066.jpg,Python molurus,85
66087878,False,Dendrelaphis pictus,Johor,MY,444,2017/Dendrelaphis_pictus/106462728.jpeg,Dendrelaphis pictus,34
56392978,True,Psammodynastes pulverulentus,Nakhon Ratchasima,TH,1173,2008/Psammodynastes_pulverulentus/89866936.jpeg,Psammodynastes pulverulentus,77
100125056,False,Hydrophis curtus,Maharashtra,IN,709,2021/Hydrophis_curtus/167069567.jpeg,Hydrophis curtus,49
122087,False,Coelognathus helena,Uva,LK,314,2007/Coelognathus_helena/174193.JPG,Coelognathus helena,26
56440892,False,Dendrelaphis pictus,Assam,IN,444,2015/Dendrelaphis_pictus/89939943.jpeg,Dendrelaphis pictus,34
56312346,False,Fowlea flavipunctatus,Macau,MO,622,2019/Fowlea_flavipunctatus/89730400.jpg,Fowlea flavipunctatus,43
8901139,False,Indotyphlops braminus,Florida,US,742,2017/Indotyphlops_braminus/11978409.jpg,Indotyphlops braminus,54
65379731,False,Lycodon capucinus,West Java,ID,838,2020/Lycodon_capucinus/105230816.jpeg,Lycodon capucinus,59
19351332,False,Trimeresurus erythrurus,Mizoram,IN,1466,2018/Trimeresurus_erythrurus/29757035.jpeg,Trimeresurus erythrurus,93
39454883,False,Boiga multomaculata,Guangdong,CN,161,2020/Boiga_multomaculata/62600075.jpeg,Boiga multomaculata,13
30229859,False,Cerberus schneiderii,Phangnga,TH,267,2019/Cerberus_schneiderii/47219239.jpg,Cerberus schneiderii,22
4474236,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2016/Protobothrops_mucrosquamatus/5399901.jpg,Protobothrops mucrosquamatus,76
35681476,False,Ptyas mucosa,Central,LK,1245,2007/Ptyas_mucosa/56293652.jpg,Ptyas mucosa,83
44812604,False,Python bivittatus,Florida,US,1249,2013/Python_bivittatus/71040085.jpeg,Python bivittatus,84
65878420,False,Ptyas korros,West Java,ID,1243,2020/Ptyas_korros/106108084.jpg,Ptyas korros,82
101076398,False,Daboia russelii,Karnataka,IN,415,2021/Daboia_russelii/168762946.jpeg,Daboia russelii,30
55464655,True,Craspedocephalus gramineus,Maharashtra,IN,349,2014/Craspedocephalus_gramineus/88321488.jpeg,Craspedocephalus gramineus,28
85750263,False,Sibynophis subpunctatus,Karnataka,IN,1328,2021/Sibynophis_subpunctatus/141141662.jpeg,Sibynophis subpunctatus,89
206295,False,Chrysopelea ornata,Mondolkiri,KH,304,2013/Chrysopelea_ornata/261769.jpg,Chrysopelea ornata,23
88814494,False,Calamaria pavimentata,Taipei,TW,238,2021/Calamaria_pavimentata/146587292.jpeg,Calamaria pavimentata,18
91438812,False,Indotyphlops braminus,Hawaii,US,742,2021/Indotyphlops_braminus/151248962.jpg,Indotyphlops braminus,54
64089290,True,Elaphe taeniura,unknown,HK,545,2020/Elaphe_taeniura/102978130.jpeg,Elaphe taeniura,38
65379753,False,Trimeresurus albolabris,West Java,ID,1463,2020/Trimeresurus_albolabris/105219011.jpeg,Trimeresurus albolabris,92
38191979,False,Ahaetulla prasina,Sabah,MY,38,2016/Ahaetulla_prasina/60668749.jpg,Ahaetulla prasina,6
71146664,True,Craspedocephalus malabaricus,Maharashtra,IN,351,2017/Craspedocephalus_malabaricus/115787279.jpeg,Craspedocephalus malabaricus,29
86804027,False,Bungarus fasciatus,Ranong,TH,223,2021/Bungarus_fasciatus/143064427.jpeg,Bungarus fasciatus,17
87588944,False,Lycodon aulicus,West Bengal,IN,836,2021/Lycodon_aulicus/144423868.jpeg,Lycodon aulicus,58
71574003,False,Acrochordus granulatus,North Sulawesi,ID,13,2015/Acrochordus_granulatus/116551514.jpeg,Acrochordus granulatus,0
79370220,False,Eryx conicus,Gujarat,IN,603,2013/Eryx_conicus/130000757.jpg,Eryx conicus,39
39872918,False,Ahaetulla prasina,Kuala Lumpur,MY,38,2020/Ahaetulla_prasina/64573675.jpeg,Ahaetulla prasina,6
81682152,False,Ptyas mucosa,Guangdong,CN,1245,2013/Ptyas_mucosa/133991217.jpg,Ptyas mucosa,83
102295931,False,Trimeresurus popeiorum,Tak,TH,1478,2021/Trimeresurus_popeiorum/170967623.jpeg,Trimeresurus popeiorum,94
12071474,False,Dendrelaphis pictus,Selangor,MY,444,2018/Dendrelaphis_pictus/17310237.jpeg,Dendrelaphis pictus,34
55249264,False,Pareas margaritophorus,Wanchai,HK,1101,2020/Pareas_margaritophorus/87963386.jpg,Pareas margaritophorus,74
95263078,False,Malayopython reticulatus,South Kalimantan,ID,884,2021/Malayopython_reticulatus/158129457.jpeg,Malayopython reticulatus,62
67567064,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/109197220.jpg,Protobothrops mucrosquamatus,76
94295186,False,Naja kaouthia,Sikkim,IN,982,2021/Naja_kaouthia/156406802.jpg,Naja kaouthia,63
85096054,False,Coelognathus radiatus,Chachoengsao,TH,315,2020/Coelognathus_radiatus/139954647.jpg,Coelognathus radiatus,27
71788922,False,Lycodon aulicus,Karnataka,IN,836,2020/Lycodon_aulicus/116936268.jpg,Lycodon aulicus,58
96700781,False,Daboia russelii,Karnataka,IN,415,2021/Daboia_russelii/160688250.jpg,Daboia russelii,30
80433050,False,Ptyas mucosa,unknown,HK,1245,2021/Ptyas_mucosa/131830041.jpg,Ptyas mucosa,83
95825178,False,Pareas margaritophorus,unknown,SG,1101,2021/Pareas_margaritophorus/159127857.jpeg,Pareas margaritophorus,74
57809698,False,Pareas carinatus,West Java,ID,1094,2020/Pareas_carinatus/92243653.jpeg,Pareas carinatus,73
69136144,False,Python bivittatus,Assam,IN,1249,2012/Python_bivittatus/112116393.jpg,Python bivittatus,84
61571869,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/98540173.jpeg,Ahaetulla prasina,6
95665373,False,Indotyphlops braminus,Tamil Nadu,IN,742,2017/Indotyphlops_braminus/158839272.jpeg,Indotyphlops braminus,54
10382699,False,Indotyphlops braminus,Hawaii,US,742,2018/Indotyphlops_braminus/14410538.jpg,Indotyphlops braminus,54
96589580,False,Python molurus,Maharashtra,IN,1252,2015/Python_molurus/160487894.jpeg,Python molurus,85
54828726,False,Echis carinatus,Maharashtra,IN,521,2006/Echis_carinatus/87264929.jpeg,Echis carinatus,37
20792474,False,Python bivittatus,Florida,US,1249,2019/Python_bivittatus/32067297.jpg,Python bivittatus,84
79007503,False,Coelognathus helena,Karnataka,IN,314,2019/Coelognathus_helena/129362276.jpg,Coelognathus helena,26
31911868,False,Hydrophis schistosus,Kerala,IN,716,2016/Hydrophis_schistosus/49996652.jpeg,Hydrophis schistosus,51
38426603,False,Ahaetulla prasina,Daerah Istimewa Yogyakarta,ID,38,2020/Ahaetulla_prasina/61068805.jpeg,Ahaetulla prasina,6
1944664,True,Psammodynastes pulverulentus,Pahang,MY,1173,2015/Psammodynastes_pulverulentus/2381653.jpg,Psammodynastes pulverulentus,77
23115270,False,Homalopsis buccata,Johor,MY,697,2019/Homalopsis_buccata/35834925.jpg,Homalopsis buccata,48
105474452,False,Coelognathus radiatus,Chiang Rai,TH,315,2022/Coelognathus_radiatus/176979045.jpeg,Coelognathus radiatus,27
91636482,False,Ptyas mucosa,Kerala,IN,1245,2018/Ptyas_mucosa/151609704.jpg,Ptyas mucosa,83
12850075,False,Daboia russelii,Chhattisgarh,IN,415,2018/Daboia_russelii/18646504.jpeg,Daboia russelii,30
97329824,False,Ptyas mucosa,Taipei,TW,1245,2021/Ptyas_mucosa/161856689.jpg,Ptyas mucosa,83
36793573,False,Dendrelaphis cyanochloris,unknown,SG,433,2019/Dendrelaphis_cyanochloris/58219204.jpg,Dendrelaphis cyanochloris,31
61772953,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2020/Psammodynastes_pulverulentus/98887909.jpeg,Psammodynastes pulverulentus,77
13432721,False,Acrochordus granulatus,Mimaropa,PH,13,2018/Acrochordus_granulatus/19711346.jpg,Acrochordus granulatus,0
54815300,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/87242944.jpeg,Ahaetulla prasina,6
55613512,False,Daboia russelii,Maharashtra,IN,415,2019/Daboia_russelii/88567868.jpeg,Daboia russelii,30
30862567,True,Oreocryptophis porphyraceus,Vinh Phuc,VN,1056,2013/Oreocryptophis_porphyraceus/48245259.jpg,Oreocryptophis porphyraceus,71
63370610,False,Ptyas korros,Tuen Mun,HK,1243,2020/Ptyas_korros/101690469.jpg,Ptyas korros,82
10430956,False,Python bivittatus,Fukien,TW,1249,2013/Python_bivittatus/14492960.jpg,Python bivittatus,84
53155635,False,Cerberus schneiderii,unknown,SG,267,2020/Cerberus_schneiderii/84530280.jpeg,Cerberus schneiderii,22
38918767,False,Pseudoxenodon macrops,Thua Thien-Hue,VN,1236,2020/Pseudoxenodon_macrops/61851433.jpg,Pseudoxenodon macrops,79
30921809,False,Gonyosoma oxycephalum,Daerah Istimewa Yogyakarta,ID,655,2019/Gonyosoma_oxycephalum/48344083.jpeg,Gonyosoma oxycephalum,46
82993289,False,Lycodon capucinus,Central and Western,HK,838,2021/Lycodon_capucinus/136267150.jpeg,Lycodon capucinus,59
66454388,False,Trimeresurus albolabris,West Java,ID,1463,2020/Trimeresurus_albolabris/107132147.jpeg,Trimeresurus albolabris,92
21550603,False,Coelognathus flavolineatus,Daerah Istimewa Yogyakarta,ID,313,2019/Coelognathus_flavolineatus/33354137.jpeg,Coelognathus flavolineatus,25
51429230,False,Ptyas mucosa,Chumphon,TH,1245,2014/Ptyas_mucosa/81709250.jpg,Ptyas mucosa,83
19449860,False,Dendrelaphis pictus,Terengganu,MY,444,2013/Dendrelaphis_pictus/29923180.jpg,Dendrelaphis pictus,34
29307652,False,Naja naja,Karnataka,IN,985,2019/Naja_naja/45734085.jpg,Naja naja,64
36347067,False,Dendrelaphis pictus,Siem Reap,KH,444,2019/Dendrelaphis_pictus/57446273.jpeg,Dendrelaphis pictus,34
15021188,False,Ahaetulla prasina,West Java,ID,38,2018/Ahaetulla_prasina/22415710.jpg,Ahaetulla prasina,6
66298125,False,Oligodon taeniolatus,North Western,LK,1045,2020/Oligodon_taeniolatus/106845945.jpeg,Oligodon taeniolatus,68
