observation_id,endemic,binomial_name,country,code,class_id,file_path,label
61719336,False,Indotyphlops braminus,Nuevo Leon,MX,742,2020/Indotyphlops_braminus/98791678.jpg,Indotyphlops braminus
61752132,False,Ptyas dhumnades,Taiwan,TW,1241,2020/Ptyas_dhumnades/98850508.jpeg,Ptyas dhumnades
61752132,False,Ptyas dhumnades,Taiwan,TW,1241,2020/Ptyas_dhumnades/98850520.jpeg,Ptyas dhumnades
61772244,False,Ahaetulla oxyrhyncha,Andhra Pradesh,IN,37,2020/Ahaetulla_oxyrhyncha/133326981.jpeg,Ahaetulla oxyrhyncha
61772244,False,Ahaetulla oxyrhyncha,Andhra Pradesh,IN,37,2020/Ahaetulla_oxyrhyncha/133327061.jpeg,Ahaetulla oxyrhyncha
61772244,False,Ahaetulla oxyrhyncha,Andhra Pradesh,IN,37,2020/Ahaetulla_oxyrhyncha/98886662.jpeg,Ahaetulla oxyrhyncha
61772953,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2020/Psammodynastes_pulverulentus/98887882.jpeg,Psammodynastes pulverulentus
61772953,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2020/Psammodynastes_pulverulentus/98887896.jpeg,Psammodynastes pulverulentus
61772953,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2020/Psammodynastes_pulverulentus/98887909.jpeg,Psammodynastes pulverulentus
61772953,True,Psammodynastes pulverulentus,Taiwan,TW,1173,2020/Psammodynastes_pulverulentus/98887915.jpeg,Psammodynastes pulverulentus
61833147,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/98993062.jpg,Protobothrops mucrosquamatus
61833188,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/98993157.jpg,Ahaetulla prasina
61877721,False,Ovophis monticola,Yunnan,CN,1059,2020/Ovophis_monticola/99069713.jpeg,Ovophis monticola
62041186,False,Gloydius himalayanus,Himachal Pradesh,IN,646,2020/Gloydius_himalayanus/109278665.jpeg,Gloydius himalayanus
62259130,False,Fowlea piscator,Southern,LK,624,2020/Fowlea_piscator/99728304.jpg,Fowlea piscator
62298895,False,Trimeresurus albolabris,Wanchai,HK,1463,2020/Trimeresurus_albolabris/99800073.jpeg,Trimeresurus albolabris
62298895,False,Trimeresurus albolabris,Wanchai,HK,1463,2020/Trimeresurus_albolabris/99800115.jpeg,Trimeresurus albolabris
62791944,False,Trimeresurus albolabris,Guangdong,CN,1463,2020/Trimeresurus_albolabris/100667732.jpg,Trimeresurus albolabris
62791946,False,Trimeresurus albolabris,Guangdong,CN,1463,2020/Trimeresurus_albolabris/100667753.jpg,Trimeresurus albolabris
62791947,False,Trimeresurus albolabris,Sai Kung,HK,1463,2020/Trimeresurus_albolabris/100667758.jpg,Trimeresurus albolabris
62791977,False,Trimeresurus albolabris,Guangdong,CN,1463,2020/Trimeresurus_albolabris/100667824.jpg,Trimeresurus albolabris
63392939,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/101727737.jpg,Ahaetulla prasina
63392939,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/101727747.jpg,Ahaetulla prasina
63392939,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/101727761.jpg,Ahaetulla prasina
64710716,False,Bungarus fasciatus,West Java,ID,223,2020/Bungarus_fasciatus/104077983.jpeg,Bungarus fasciatus
64710716,False,Bungarus fasciatus,West Java,ID,223,2020/Bungarus_fasciatus/104079250.jpeg,Bungarus fasciatus
64710716,False,Bungarus fasciatus,West Java,ID,223,2020/Bungarus_fasciatus/104079260.jpeg,Bungarus fasciatus
65800534,False,Ptyas korros,Lampung,ID,1243,2020/Ptyas_korros/105969932.jpeg,Ptyas korros
65801080,False,Dendrelaphis pictus,Lampung,ID,444,2020/Dendrelaphis_pictus/105970728.jpeg,Dendrelaphis pictus
65801303,False,Ahaetulla prasina,Lampung,ID,38,2020/Ahaetulla_prasina/105971036.jpeg,Ahaetulla prasina
65801457,False,Ptyas korros,Lampung,ID,1243,2020/Ptyas_korros/105971284.jpeg,Ptyas korros
67009072,True,Sinomicrurus macclellandi,Sai Kung,HK,1338,2020/Sinomicrurus_macclellandi/108156722.jpeg,Sinomicrurus macclellandi
69027483,False,Indotyphlops braminus,Hawaii,US,742,2020/Indotyphlops_braminus/111915896.jpg,Indotyphlops braminus
69027483,False,Indotyphlops braminus,Hawaii,US,742,2020/Indotyphlops_braminus/111915889.jpg,Indotyphlops braminus
69808711,True,Sinomicrurus macclellandi,Guangdong,CN,1338,2020/Sinomicrurus_macclellandi/113362173.jpg,Sinomicrurus macclellandi
73013620,False,Ptyas mucosa,Kerala,IN,1245,2020/Ptyas_mucosa/119148220.jpeg,Ptyas mucosa
75429202,False,Dendrelaphis pictus,Johor,MY,444,2020/Dendrelaphis_pictus/123403439.jpeg,Dendrelaphis pictus
92949788,False,Eryx conicus,Punjab,IN,603,2020/Eryx_conicus/153978727.jpg,Eryx conicus
92949788,False,Eryx conicus,Punjab,IN,603,2020/Eryx_conicus/154110614.jpg,Eryx conicus
61832190,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/99008593.jpeg,Ptyas mucosa
61832190,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/99008600.jpeg,Ptyas mucosa
61845145,False,Daboia russelii,Maharashtra,IN,415,2020/Daboia_russelii/99014456.jpeg,Daboia russelii
61845145,False,Daboia russelii,Maharashtra,IN,415,2020/Daboia_russelii/99014465.jpeg,Daboia russelii
61849761,False,Rhabdophis subminiatus,Khammouan,LA,1276,2020/Rhabdophis_subminiatus/99022545.jpeg,Rhabdophis subminiatus
61851936,False,Rhabdophis subminiatus,Wanchai,HK,1276,2020/Rhabdophis_subminiatus/99025516.jpg,Rhabdophis subminiatus
61851936,False,Rhabdophis subminiatus,Wanchai,HK,1276,2020/Rhabdophis_subminiatus/99025593.jpg,Rhabdophis subminiatus
61856895,False,Malayopython reticulatus,unknown,SG,884,2020/Malayopython_reticulatus/99034225.jpeg,Malayopython reticulatus
61893596,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/99096651.jpeg,Indotyphlops braminus
61893596,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/99096664.jpeg,Indotyphlops braminus
61893596,False,Indotyphlops braminus,California,US,742,2020/Indotyphlops_braminus/99097805.jpeg,Indotyphlops braminus
61920255,False,Coelognathus flavolineatus,West Java,ID,313,2020/Coelognathus_flavolineatus/99144041.jpg,Coelognathus flavolineatus
61920255,False,Coelognathus flavolineatus,West Java,ID,313,2020/Coelognathus_flavolineatus/99748088.jpg,Coelognathus flavolineatus
61927170,False,Ahaetulla mycterizans,West Java,ID,35,2020/Ahaetulla_mycterizans/99156166.jpeg,Ahaetulla mycterizans
61927174,False,Dendrelaphis pictus,West Java,ID,444,2020/Dendrelaphis_pictus/99156203.jpeg,Dendrelaphis pictus
61927178,False,Ptyas korros,West Java,ID,1243,2020/Ptyas_korros/99156333.jpeg,Ptyas korros
61928483,False,Coelognathus helena,Himachal Pradesh,IN,314,2020/Coelognathus_helena/99158847.jpeg,Coelognathus helena
61941288,False,Fowlea flavipunctatus,Nonthaburi,TH,622,2020/Fowlea_flavipunctatus/99179623.jpeg,Fowlea flavipunctatus
61941288,False,Fowlea flavipunctatus,Nonthaburi,TH,622,2020/Fowlea_flavipunctatus/99179641.jpeg,Fowlea flavipunctatus
61941288,False,Fowlea flavipunctatus,Nonthaburi,TH,622,2020/Fowlea_flavipunctatus/99179654.jpeg,Fowlea flavipunctatus
61949377,True,Craspedocephalus malabaricus,Maharashtra,IN,351,2020/Craspedocephalus_malabaricus/99193654.jpeg,Craspedocephalus malabaricus
62008378,False,Ophiophagus hannah,Karnataka,IN,1049,2020/Ophiophagus_hannah/99296410.jpg,Ophiophagus hannah
62010146,False,Naja naja,Gujarat,IN,985,2020/Naja_naja/99300062.jpeg,Naja naja
62018314,False,Ptyas mucosa,Tamil Nadu,IN,1245,2020/Ptyas_mucosa/99313971.jpeg,Ptyas mucosa
62018314,False,Ptyas mucosa,Tamil Nadu,IN,1245,2020/Ptyas_mucosa/99313977.jpeg,Ptyas mucosa
62018693,False,Ophiophagus hannah,Johor,MY,1049,2020/Ophiophagus_hannah/99314121.jpg,Ophiophagus hannah
62018693,False,Ophiophagus hannah,Johor,MY,1049,2020/Ophiophagus_hannah/99344027.jpg,Ophiophagus hannah
62018693,False,Ophiophagus hannah,Johor,MY,1049,2020/Ophiophagus_hannah/99344531.jpg,Ophiophagus hannah
62018693,False,Ophiophagus hannah,Johor,MY,1049,2020/Ophiophagus_hannah/99344941.jpg,Ophiophagus hannah
62022698,True,Elaphe taeniura,Okinawa,JP,545,2020/Elaphe_taeniura/99323273.jpg,Elaphe taeniura
62022698,True,Elaphe taeniura,Okinawa,JP,545,2020/Elaphe_taeniura/99323296.jpg,Elaphe taeniura
62023321,False,Malayopython reticulatus,Johor,MY,884,2020/Malayopython_reticulatus/99322426.jpeg,Malayopython reticulatus
62023321,False,Malayopython reticulatus,Johor,MY,884,2020/Malayopython_reticulatus/99322779.jpeg,Malayopython reticulatus
62032299,False,Lycodon travancoricus,Maharashtra,IN,856,2020/Lycodon_travancoricus/99355354.jpeg,Lycodon travancoricus
62058495,False,Dendrelaphis pictus,Central Java,ID,444,2020/Dendrelaphis_pictus/99383039.jpeg,Dendrelaphis pictus
62091857,False,Chrysopelea paradisi,unknown,SG,305,2020/Chrysopelea_paradisi/99440664.jpeg,Chrysopelea paradisi
62096956,False,Lycodon aulicus,Karnataka,IN,836,2020/Lycodon_aulicus/99449837.jpg,Lycodon aulicus
62106282,False,Lycodon capucinus,unknown,SG,838,2020/Lycodon_capucinus/99466367.jpg,Lycodon capucinus
62106282,False,Lycodon capucinus,unknown,SG,838,2020/Lycodon_capucinus/99466382.jpg,Lycodon capucinus
62108347,False,Boiga multomaculata,Sai Kung,HK,161,2020/Boiga_multomaculata/99468811.jpg,Boiga multomaculata
62131879,False,Pareas carinatus,Central Kalimantan,ID,1094,2020/Pareas_carinatus/99508666.jpeg,Pareas carinatus
62131879,False,Pareas carinatus,Central Kalimantan,ID,1094,2020/Pareas_carinatus/99508711.jpeg,Pareas carinatus
62159364,False,Trimeresurus albolabris,Lam Dong,VN,1463,2020/Trimeresurus_albolabris/99557053.jpeg,Trimeresurus albolabris
62159364,False,Trimeresurus albolabris,Lam Dong,VN,1463,2020/Trimeresurus_albolabris/99557063.jpeg,Trimeresurus albolabris
62167593,False,Trimeresurus albolabris,Tai Po,HK,1463,2020/Trimeresurus_albolabris/99572789.jpeg,Trimeresurus albolabris
62177176,False,Fowlea flavipunctatus,Taiwan,TW,622,2020/Fowlea_flavipunctatus/99589910.jpg,Fowlea flavipunctatus
62177176,False,Fowlea flavipunctatus,Taiwan,TW,622,2020/Fowlea_flavipunctatus/99589917.jpg,Fowlea flavipunctatus
62186574,False,Python bivittatus,East Java,ID,1249,2020/Python_bivittatus/99606114.jpg,Python bivittatus
62204636,False,Indotyphlops braminus,Jalisco,MX,742,2020/Indotyphlops_braminus/99636072.jpeg,Indotyphlops braminus
62204717,False,Eryx conicus,Andhra Pradesh,IN,603,2020/Eryx_conicus/99636243.jpeg,Eryx conicus
62235668,False,Pareas carinatus,Central Kalimantan,ID,1094,2020/Pareas_carinatus/99688161.jpeg,Pareas carinatus
62235668,False,Pareas carinatus,Central Kalimantan,ID,1094,2020/Pareas_carinatus/99688193.jpeg,Pareas carinatus
62278172,True,Elaphe taeniura,Taiwan,TW,545,2020/Elaphe_taeniura/99764940.jpg,Elaphe taeniura
62278172,True,Elaphe taeniura,Taiwan,TW,545,2020/Elaphe_taeniura/99764958.jpg,Elaphe taeniura
62278172,True,Elaphe taeniura,Taiwan,TW,545,2020/Elaphe_taeniura/99764969.jpg,Elaphe taeniura
62470614,False,Fowlea flavipunctatus,Guangdong,CN,622,2020/Fowlea_flavipunctatus/100096934.jpeg,Fowlea flavipunctatus
62470614,False,Fowlea flavipunctatus,Guangdong,CN,622,2020/Fowlea_flavipunctatus/100096967.jpeg,Fowlea flavipunctatus
62471141,False,Rhabdophis subminiatus,Wanchai,HK,1276,2020/Rhabdophis_subminiatus/100097771.jpg,Rhabdophis subminiatus
63460785,False,Coelognathus helena,Telangana,IN,314,2020/Coelognathus_helena/101848724.jpeg,Coelognathus helena
64361592,False,Naja naja,Maharashtra,IN,985,2020/Naja_naja/103461330.jpeg,Naja naja
65379740,False,Malayopython reticulatus,West Java,ID,884,2020/Malayopython_reticulatus/105218198.jpeg,Malayopython reticulatus
65379740,False,Malayopython reticulatus,West Java,ID,884,2020/Malayopython_reticulatus/105224452.jpeg,Malayopython reticulatus
65379740,False,Malayopython reticulatus,West Java,ID,884,2020/Malayopython_reticulatus/105224787.jpeg,Malayopython reticulatus
65379740,False,Malayopython reticulatus,West Java,ID,884,2020/Malayopython_reticulatus/105224811.jpeg,Malayopython reticulatus
65379740,False,Malayopython reticulatus,West Java,ID,884,2020/Malayopython_reticulatus/105224810.jpeg,Malayopython reticulatus
65379744,False,Lycodon capucinus,West Java,ID,838,2020/Lycodon_capucinus/105218385.jpeg,Lycodon capucinus
65801844,False,Dendrelaphis pictus,Lampung,ID,444,2020/Dendrelaphis_pictus/105972070.jpeg,Dendrelaphis pictus
66644088,False,Bungarus fasciatus,Guangdong,CN,223,2020/Bungarus_fasciatus/107481070.jpg,Bungarus fasciatus
69804401,False,Trimeresurus albolabris,Nakhon Ratchasima,TH,1463,2020/Trimeresurus_albolabris/113354516.jpg,Trimeresurus albolabris
69804402,False,Python bivittatus,Nakhon Ratchasima,TH,1249,2020/Python_bivittatus/113354526.jpg,Python bivittatus
84174888,False,Fowlea flavipunctatus,Sai Kung,HK,622,2020/Fowlea_flavipunctatus/138315787.jpg,Fowlea flavipunctatus
84543323,False,Malayopython reticulatus,Bangkok,TH,884,2020/Malayopython_reticulatus/138967046.jpeg,Malayopython reticulatus
88247028,False,Malayopython reticulatus,Bangkok,TH,884,2020/Malayopython_reticulatus/145579204.jpeg,Malayopython reticulatus
90867126,False,Python molurus,Rajasthan,IN,1252,2020/Python_molurus/150222036.jpeg,Python molurus
92325451,False,Eryx whitakeri,Maharashtra,IN,609,2020/Eryx_whitakeri/152857114.jpeg,Eryx whitakeri
62269237,False,Ptyas mucosa,Tai Po,HK,1245,2020/Ptyas_mucosa/99748534.jpg,Ptyas mucosa
62269237,False,Ptyas mucosa,Tai Po,HK,1245,2020/Ptyas_mucosa/99748551.jpg,Ptyas mucosa
62269237,False,Ptyas mucosa,Tai Po,HK,1245,2020/Ptyas_mucosa/99748566.jpg,Ptyas mucosa
62278901,False,Lycodon capucinus,Chon Buri,TH,838,2020/Lycodon_capucinus/99766104.jpeg,Lycodon capucinus
62279445,False,Boiga cyanea,Changwat Udon Thani,TH,149,2020/Boiga_cyanea/99767131.jpeg,Boiga cyanea
62303984,False,Coelognathus helena,Karnataka,IN,314,2020/Coelognathus_helena/99808158.jpeg,Coelognathus helena
62322920,False,Oligodon arnensis,Gujarat,IN,1030,2020/Oligodon_arnensis/99838996.jpeg,Oligodon arnensis
62378373,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/99935951.jpeg,Ahaetulla prasina
62385713,False,Ptyas korros,Wanchai,HK,1243,2020/Ptyas_korros/99948297.jpg,Ptyas korros
62387121,False,Dendrelaphis pictus,Central Java,ID,444,2020/Dendrelaphis_pictus/99950788.jpeg,Dendrelaphis pictus
62387889,False,Coelognathus radiatus,Changwat Udon Thani,TH,315,2020/Coelognathus_radiatus/99951969.jpeg,Coelognathus radiatus
62387889,False,Coelognathus radiatus,Changwat Udon Thani,TH,315,2020/Coelognathus_radiatus/99951976.jpeg,Coelognathus radiatus
62387889,False,Coelognathus radiatus,Changwat Udon Thani,TH,315,2020/Coelognathus_radiatus/99951982.jpeg,Coelognathus radiatus
62390923,False,Ahaetulla oxyrhyncha,Tamil Nadu,IN,37,2020/Ahaetulla_oxyrhyncha/99956702.jpg,Ahaetulla oxyrhyncha
62395361,False,Indotyphlops braminus,Yunnan,CN,742,2020/Indotyphlops_braminus/99963608.jpeg,Indotyphlops braminus
62397521,False,Ahaetulla prasina,Daerah Istimewa Yogyakarta,ID,38,2020/Ahaetulla_prasina/99967096.jpeg,Ahaetulla prasina
62397521,False,Ahaetulla prasina,Daerah Istimewa Yogyakarta,ID,38,2020/Ahaetulla_prasina/99967133.jpeg,Ahaetulla prasina
62446648,False,Indotyphlops braminus,Morelos,MX,742,2020/Indotyphlops_braminus/100053424.jpg,Indotyphlops braminus
62448945,False,Homalopsis buccata,Bangka-Belitung Islands,ID,697,2020/Homalopsis_buccata/100057374.jpeg,Homalopsis buccata
62448945,False,Homalopsis buccata,Bangka-Belitung Islands,ID,697,2020/Homalopsis_buccata/100057382.jpeg,Homalopsis buccata
62456285,False,Rhabdophis subminiatus,Wanchai,HK,1276,2020/Rhabdophis_subminiatus/100071267.jpeg,Rhabdophis subminiatus
62466573,False,Ptyas mucosa,Kerala,IN,1245,2020/Ptyas_mucosa/100089838.jpeg,Ptyas mucosa
62477906,False,Ahaetulla prasina,Daerah Istimewa Yogyakarta,ID,38,2020/Ahaetulla_prasina/100109641.jpeg,Ahaetulla prasina
62482006,False,Indotyphlops braminus,Taiwan,TW,742,2020/Indotyphlops_braminus/100116459.jpg,Indotyphlops braminus
62482006,False,Indotyphlops braminus,Taiwan,TW,742,2020/Indotyphlops_braminus/100116496.jpg,Indotyphlops braminus
62482006,False,Indotyphlops braminus,Taiwan,TW,742,2020/Indotyphlops_braminus/100116508.jpg,Indotyphlops braminus
62489656,False,Lycodon aulicus,Tamil Nadu,IN,836,2020/Lycodon_aulicus/100130009.jpeg,Lycodon aulicus
62489656,False,Lycodon aulicus,Tamil Nadu,IN,836,2020/Lycodon_aulicus/100130115.jpeg,Lycodon aulicus
62489656,False,Lycodon aulicus,Tamil Nadu,IN,836,2020/Lycodon_aulicus/100130183.jpeg,Lycodon aulicus
62489656,False,Lycodon aulicus,Tamil Nadu,IN,836,2020/Lycodon_aulicus/100130200.jpeg,Lycodon aulicus
62489656,False,Lycodon aulicus,Tamil Nadu,IN,836,2020/Lycodon_aulicus/100130264.jpeg,Lycodon aulicus
62489656,False,Lycodon aulicus,Tamil Nadu,IN,836,2020/Lycodon_aulicus/100130357.jpeg,Lycodon aulicus
62493613,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/100137332.jpg,Trimeresurus purpureomaculatus
62502282,False,Sibynophis collaris,Phetchabun,TH,1325,2020/Sibynophis_collaris/100152627.jpeg,Sibynophis collaris
62504159,False,Eryx conicus,Chhattisgarh,IN,603,2020/Eryx_conicus/100155851.jpeg,Eryx conicus
62539300,False,Trimeresurus albolabris,Tai Po,HK,1463,2020/Trimeresurus_albolabris/100219470.jpeg,Trimeresurus albolabris
62540832,False,Indotyphlops braminus,Jambi,ID,742,2020/Indotyphlops_braminus/100222417.jpeg,Indotyphlops braminus
62540832,False,Indotyphlops braminus,Jambi,ID,742,2020/Indotyphlops_braminus/100222421.jpeg,Indotyphlops braminus
62541243,False,Indotyphlops braminus,Guanajuato,MX,742,2020/Indotyphlops_braminus/100222460.jpg,Indotyphlops braminus
62542833,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/100224204.jpeg,Protobothrops mucrosquamatus
62542833,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/100224258.jpeg,Protobothrops mucrosquamatus
62542865,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/100226114.jpeg,Protobothrops mucrosquamatus
62546422,False,Lycodon aulicus,Karnataka,IN,836,2020/Lycodon_aulicus/102038293.jpg,Lycodon aulicus
62546422,False,Lycodon aulicus,Karnataka,IN,836,2020/Lycodon_aulicus/102038295.jpg,Lycodon aulicus
62546422,False,Lycodon aulicus,Karnataka,IN,836,2020/Lycodon_aulicus/100232691.jpeg,Lycodon aulicus
62562995,False,Sibynophis collaris,Phetchabun,TH,1325,2020/Sibynophis_collaris/100261275.jpeg,Sibynophis collaris
62562995,False,Sibynophis collaris,Phetchabun,TH,1325,2020/Sibynophis_collaris/100261294.jpeg,Sibynophis collaris
62576180,False,Indotyphlops braminus,Campeche,MX,742,2020/Indotyphlops_braminus/100283510.jpeg,Indotyphlops braminus
62622465,False,Ptyas dhumnades,Taiwan,TW,1241,2020/Ptyas_dhumnades/100365590.jpg,Ptyas dhumnades
62622465,False,Ptyas dhumnades,Taiwan,TW,1241,2020/Ptyas_dhumnades/100365591.jpg,Ptyas dhumnades
62622465,False,Ptyas dhumnades,Taiwan,TW,1241,2020/Ptyas_dhumnades/100365592.jpg,Ptyas dhumnades
62638750,False,Protobothrops mucrosquamatus,Taiwan,TW,1170,2020/Protobothrops_mucrosquamatus/100396413.jpg,Protobothrops mucrosquamatus
63177208,False,Cerberus schneiderii,Johor,MY,267,2020/Cerberus_schneiderii/101350651.jpeg,Cerberus schneiderii
63236348,False,Rhabdophis subminiatus,unknown,HK,1276,2020/Rhabdophis_subminiatus/101456247.jpg,Rhabdophis subminiatus
63865096,False,Fowlea piscator,Tripura,IN,624,2020/Fowlea_piscator/102572862.jpg,Fowlea piscator
63865096,False,Fowlea piscator,Tripura,IN,624,2020/Fowlea_piscator/102572850.jpg,Fowlea piscator
63865096,False,Fowlea piscator,Tripura,IN,624,2020/Fowlea_piscator/102572832.jpg,Fowlea piscator
63865096,False,Fowlea piscator,Tripura,IN,624,2020/Fowlea_piscator/102572879.jpg,Fowlea piscator
63865096,False,Fowlea piscator,Tripura,IN,624,2020/Fowlea_piscator/102572892.jpg,Fowlea piscator
65018196,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/104614775.jpeg,Ahaetulla prasina
65018196,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/104614918.jpeg,Ahaetulla prasina
65018196,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/104614919.jpeg,Ahaetulla prasina
65018196,False,Ahaetulla prasina,unknown,SG,38,2020/Ahaetulla_prasina/104614924.jpeg,Ahaetulla prasina
65203898,False,Ahaetulla prasina,West Java,ID,38,2020/Ahaetulla_prasina/104910097.jpeg,Ahaetulla prasina
65811644,False,Fowlea flavipunctatus,Guangdong,CN,622,2020/Fowlea_flavipunctatus/105989320.jpg,Fowlea flavipunctatus
66159617,False,Indotyphlops braminus,Jalisco,MX,742,2020/Indotyphlops_braminus/106586348.jpg,Indotyphlops braminus
66948105,False,Ptyas mucosa,Taiwan,TW,1245,2020/Ptyas_mucosa/108045887.jpeg,Ptyas mucosa
68980607,False,Python bivittatus,Florida,US,1249,2020/Python_bivittatus/111828447.jpg,Python bivittatus
78696710,False,Sibynophis collaris,Phetchabun,TH,1325,2020/Sibynophis_collaris/128822982.jpeg,Sibynophis collaris
84282001,False,Lycodon anamallensis,Tamil Nadu,IN,835,2020/Lycodon_anamallensis/138509467.jpg,Lycodon anamallensis
85097316,False,Chrysopelea ornata,Chachoengsao,TH,304,2020/Chrysopelea_ornata/139956885.jpg,Chrysopelea ornata
62690099,False,Ptyas mucosa,Karnataka,IN,1245,2020/Ptyas_mucosa/100487952.jpeg,Ptyas mucosa
62694906,False,Ptyas mucosa,unknown,HK,1245,2020/Ptyas_mucosa/100496167.jpeg,Ptyas mucosa
62694906,False,Ptyas mucosa,unknown,HK,1245,2020/Ptyas_mucosa/100496184.jpeg,Ptyas mucosa
62695599,False,Lycodon capucinus,Negeri Sembilan,MY,838,2020/Lycodon_capucinus/100497230.jpeg,Lycodon capucinus
62695599,False,Lycodon capucinus,Negeri Sembilan,MY,838,2020/Lycodon_capucinus/100497235.jpeg,Lycodon capucinus
62695599,False,Lycodon capucinus,Negeri Sembilan,MY,838,2020/Lycodon_capucinus/100497239.jpeg,Lycodon capucinus
62698739,False,Ahaetulla prasina,Penang,MY,38,2020/Ahaetulla_prasina/100502527.jpeg,Ahaetulla prasina
62698739,False,Ahaetulla prasina,Penang,MY,38,2020/Ahaetulla_prasina/100502540.jpeg,Ahaetulla prasina
62698739,False,Ahaetulla prasina,Penang,MY,38,2020/Ahaetulla_prasina/100502555.jpeg,Ahaetulla prasina
62698739,False,Ahaetulla prasina,Penang,MY,38,2020/Ahaetulla_prasina/100502564.jpeg,Ahaetulla prasina
62698739,False,Ahaetulla prasina,Penang,MY,38,2020/Ahaetulla_prasina/100502624.jpeg,Ahaetulla prasina
62698739,False,Ahaetulla prasina,Penang,MY,38,2020/Ahaetulla_prasina/100502651.jpeg,Ahaetulla prasina
62706387,False,Rhabdophis subminiatus,unknown,HK,1276,2020/Rhabdophis_subminiatus/100516729.jpeg,Rhabdophis subminiatus
62719856,False,Pareas carinatus,Central Kalimantan,ID,1094,2020/Pareas_carinatus/100539369.jpeg,Pareas carinatus
62719856,False,Pareas carinatus,Central Kalimantan,ID,1094,2020/Pareas_carinatus/100539388.jpeg,Pareas carinatus
62743925,False,Python bivittatus,Kowloon City,HK,1249,2020/Python_bivittatus/100581237.jpg,Python bivittatus
62743925,False,Python bivittatus,Kowloon City,HK,1249,2020/Python_bivittatus/100581280.jpg,Python bivittatus
62745504,False,Ptyas mucosa,Taipei,TW,1245,2020/Ptyas_mucosa/100584763.jpg,Ptyas mucosa
62757311,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/100606429.jpg,Ahaetulla prasina
62767803,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/100626303.jpeg,Ahaetulla prasina
62770451,False,Daboia russelii,Himachal Pradesh,IN,415,2020/Daboia_russelii/100897507.jpeg,Daboia russelii
62770451,False,Daboia russelii,Himachal Pradesh,IN,415,2020/Daboia_russelii/100631514.jpeg,Daboia russelii
62774694,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/100638354.jpeg,Ahaetulla prasina
62774694,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/100638356.jpeg,Ahaetulla prasina
62774695,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/100638366.jpeg,Ahaetulla prasina
62774695,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/100638367.jpeg,Ahaetulla prasina
62775604,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/100640621.jpeg,Trimeresurus purpureomaculatus
62775604,False,Trimeresurus purpureomaculatus,Johor,MY,1479,2020/Trimeresurus_purpureomaculatus/100640627.jpeg,Trimeresurus purpureomaculatus
62784843,False,Ahaetulla prasina,Johor,MY,38,2020/Ahaetulla_prasina/100656812.jpeg,Ahaetulla prasina
62787741,True,Craspedocephalus malabaricus,Maharashtra,IN,351,2020/Craspedocephalus_malabaricus/100662135.jpeg,Craspedocephalus malabaricus
62790309,False,Indotyphlops braminus,Maharashtra,IN,742,2020/Indotyphlops_braminus/100666612.jpeg,Indotyphlops braminus
62809639,False,Trimeresurus albolabris,Tai Po,HK,1463,2020/Trimeresurus_albolabris/100699711.jpeg,Trimeresurus albolabris
62812798,False,Pareas margaritophorus,Tai Po,HK,1101,2020/Pareas_margaritophorus/100705369.jpeg,Pareas margaritophorus
62813029,False,Pareas margaritophorus,Tai Po,HK,1101,2020/Pareas_margaritophorus/100705780.jpeg,Pareas margaritophorus
62850133,False,Cerberus schneiderii,Johor,MY,267,2020/Cerberus_schneiderii/100770468.jpeg,Cerberus schneiderii
62850133,False,Cerberus schneiderii,Johor,MY,267,2020/Cerberus_schneiderii/100770478.jpeg,Cerberus schneiderii
